name,left,top,right,bottom,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
walking (174).mp4,23.0,10.0,65.0,103.0,51.311523,20.730534,0.0,0.0,50.649128,19.115128,0.0,0.0,46.290054,18.92849,39.139584,28.421978,42.542217,29.736042,0.0,0.0,45.417324,45.898872,0.0,0.0,51.226303,58.02867,37.506073,57.3262,42.213284,58.01762,33.45577,78.17638,48.513832,77.78593,26.852446,96.55603,56.292408,94.02377
walking (174).mp4,23.0,11.0,68.0,102.0,54.177887,20.596382,0.0,0.0,53.09767,19.167583,0.0,0.0,48.400837,19.912117,43.267693,29.070816,44.6282,30.887192,0.0,0.0,47.000748,46.636963,0.0,0.0,53.04519,57.557156,41.085003,57.89044,44.37909,58.55464,35.984627,78.489265,51.972748,78.40725,28.452036,95.77281,58.39995,95.22406
walking (174).mp4,23.0,11.0,72.0,102.0,56.37147,21.546417,0.0,0.0,55.902252,19.95015,0.0,0.0,52.194252,20.34879,43.96517,30.44144,48.847046,31.625679,0.0,0.0,49.91169,48.044083,0.0,0.0,55.27543,59.73926,43.41047,58.477722,48.769463,59.04078,39.083416,78.47204,55.024162,78.79987,30.0018,95.23239,58.63046,96.354355
walking (174).mp4,25.0,10.0,69.0,101.0,59.5211,19.831718,0.0,0.0,58.488968,18.27282,0.0,0.0,53.699764,19.20111,46.923893,29.518085,51.556213,31.106684,0.0,0.0,52.627647,47.600327,0.0,0.0,57.143055,59.078667,45.923508,57.584503,50.75784,58.37958,42.453987,78.457306,56.194805,78.643684,32.909348,94.21977,56.267643,97.03554
walking (174).mp4,27.0,11.0,72.0,102.0,61.314835,21.427826,0.0,0.0,60.849434,19.870716,0.0,0.0,57.400543,19.320686,50.747505,28.587048,53.72291,30.155083,0.0,0.0,54.823673,46.962967,0.0,0.0,58.82119,58.33296,49.548553,55.581497,53.7723,56.32689,47.98459,77.176476,58.86753,76.55688,33.60926,92.239365,61.4044,96.02853
walking (174).mp4,30.0,10.0,69.0,103.0,63.592316,19.354164,0.0,0.0,63.117348,17.885063,0.0,0.0,58.92563,18.6992,51.592865,28.385923,57.071404,29.800865,0.0,0.0,56.75465,46.20696,0.0,0.0,60.764256,58.358643,53.482918,56.395363,54.65737,57.865982,60.766727,76.74438,52.180706,78.26564,61.77664,94.811455,36.42398,92.476074
walking (174).mp4,35.0,10.0,71.0,102.0,0.0,0.0,0.0,0.0,65.53452,17.82302,0.0,0.0,61.592533,18.636799,56.459015,28.259834,59.040306,30.00924,0.0,0.0,60.34265,46.00862,0.0,0.0,62.844532,58.3705,55.5735,55.659504,57.56327,56.76387,59.790916,75.79578,60.681217,77.339584,47.862007,91.05326,55.320103,95.23422
walking (174).mp4,40.0,10.0,71.0,101.0,0.0,0.0,0.0,0.0,67.8286,17.696342,0.0,0.0,64.323166,18.196625,59.27285,28.013687,60.290672,29.677246,0.0,0.0,61.918438,45.90647,0.0,0.0,64.843,58.134453,57.421898,55.42388,58.86147,56.52041,61.04079,75.45336,61.79629,76.913506,47.58609,89.721985,61.00636,96.69772
walking (174).mp4,45.0,8.0,74.0,101.0,70.45502,17.79734,0.0,0.0,69.48255,16.382275,0.0,0.0,65.74281,17.372025,62.465492,27.247696,62.67,28.29545,0.0,0.0,63.069553,43.590145,0.0,0.0,66.572876,56.99886,61.265244,56.09728,61.40869,56.886017,64.49789,75.73857,64.17444,77.119415,54.489216,90.293045,57.485348,94.31148
walking (174).mp4,52.0,9.0,77.0,102.0,73.3583,18.273949,0.0,0.0,72.718216,16.729195,0.0,0.0,68.86444,17.253445,63.876297,27.45382,65.25771,28.157951,0.0,0.0,65.54845,43.57998,0.0,0.0,68.27328,57.310074,63.94766,55.3443,64.74436,55.997555,68.48044,75.18175,66.7051,76.20098,59.695274,92.65304,60.983437,94.44091
walking (174).mp4,57.0,9.0,79.0,102.0,75.00382,18.222477,0.0,0.0,74.23072,16.693558,0.0,0.0,70.64209,17.28769,66.74156,27.175598,67.44647,27.912483,0.0,0.0,68.79909,43.23986,0.0,0.0,70.75827,57.3807,66.65623,54.92829,66.56804,55.60974,72.35143,74.694244,67.76865,76.05715,64.57699,92.750824,62.33373,94.94856
walking (174).mp4,57.0,9.0,82.0,102.0,77.39712,18.208687,0.0,0.0,76.38273,16.905975,0.0,0.0,72.556564,18.08844,67.085815,27.341816,71.16066,28.447796,0.0,0.0,70.32712,43.98224,0.0,0.0,72.29792,57.60108,65.8027,55.278687,69.29414,55.870743,67.143196,76.34462,77.204895,76.08183,62.08853,96.00215,69.73413,95.41719
walking (174).mp4,57.0,9.0,87.0,102.0,79.770676,18.457615,0.0,0.0,78.76801,17.09151,0.0,0.0,74.89263,18.087425,68.99313,27.437279,73.18763,28.442337,0.0,0.0,72.88971,43.492317,0.0,0.0,75.748665,56.740837,68.54353,55.508522,72.80855,56.048904,67.24697,76.10076,79.9448,76.42091,62.62642,96.017525,77.92209,96.82222
walking (174).mp4,58.0,10.0,96.0,103.0,81.35507,19.527035,0.0,0.0,80.90692,17.963627,0.0,0.0,78.081566,17.7966,72.944336,27.272831,75.30047,27.804047,0.0,0.0,74.562836,43.985985,0.0,0.0,77.50739,58.007164,70.78249,55.68479,74.44607,56.41108,68.043724,75.69908,81.7911,76.7436,62.973442,95.49138,83.72051,97.05351
walking (174).mp4,58.0,10.0,101.0,102.0,84.7826,18.873863,0.0,0.0,83.756256,17.393097,0.0,0.0,79.5721,18.437737,75.88133,28.071754,76.06183,29.184425,0.0,0.0,76.84886,44.792557,0.0,0.0,79.568436,58.091457,74.13402,55.97709,75.66018,56.60582,71.64489,75.669495,80.18579,77.00145,68.49079,94.243484,84.52925,95.53447
walking (174).mp4,58.0,11.0,105.0,101.0,86.67804,20.401722,0.0,0.0,85.961655,18.903366,0.0,0.0,82.46,18.752651,78.67755,28.481228,78.938126,29.274979,78.20769,44.399483,78.782646,45.68773,85.08147,52.865845,81.0881,59.29447,75.791626,56.176216,78.97122,56.86982,69.5844,76.4733,85.484184,77.70697,62.737896,95.044014,93.241,95.410095
walking (174).mp4,60.0,11.0,106.0,102.0,89.63802,20.55569,0.0,0.0,88.86069,19.051456,0.0,0.0,85.1442,19.020012,81.183815,29.273361,82.02488,29.538788,80.845436,44.717903,81.47822,45.773323,88.47046,53.7461,83.977554,59.908737,79.00427,57.04508,82.81499,57.48508,71.3427,77.08322,89.527176,78.00912,63.924698,94.594055,95.358025,96.69522
walking (174).mp4,60.0,12.0,106.0,102.0,92.3239,21.155762,0.0,0.0,91.22467,19.69355,0.0,0.0,87.030396,19.729702,84.11494,29.785671,84.466606,29.923107,84.205734,44.545006,84.449425,45.813183,90.78731,53.18354,86.05283,59.602615,81.32995,56.566208,84.705215,56.967796,74.692154,75.499985,92.45847,76.8697,66.01779,92.313324,96.25154,96.423935
walking (174).mp4,62.0,11.0,107.0,102.0,95.88075,20.562977,0.0,0.0,94.94717,19.051754,0.0,0.0,91.0123,19.400864,85.350105,29.574234,88.75828,30.627483,0.0,0.0,88.76492,47.12482,0.0,0.0,91.45832,57.560127,83.1384,56.280167,88.33278,57.094864,78.40266,75.486496,95.52183,77.18886,67.47837,90.924675,97.39052,97.28637
walking (174).mp4,65.0,11.0,107.0,102.0,98.3874,20.027935,0.0,0.0,97.171616,18.437214,0.0,0.0,92.86668,18.461636,89.98484,28.835545,90.744194,28.996494,0.0,0.0,90.1546,43.90779,0.0,0.0,92.19819,59.185352,88.169334,55.83972,91.23808,56.66869,84.13301,74.19176,97.835396,76.839195,72.0338,88.59135,97.286736,97.016785
walking (174).mp4,68.0,10.0,107.0,102.0,101.929665,19.448132,0.0,0.0,100.441055,17.978691,0.0,0.0,95.37726,18.720314,93.49062,28.618908,93.426346,30.02615,0.0,0.0,93.966736,45.22283,0.0,0.0,95.07845,58.493504,91.22058,55.57643,93.20898,56.833397,88.43345,74.408104,98.903885,76.71931,75.55139,88.51219,97.90491,97.41648
walking (174).mp4,72.0,10.0,108.0,102.0,104.964066,18.519447,0.0,0.0,103.90766,16.96817,0.0,0.0,99.47433,17.858566,94.367584,27.8068,96.873825,29.45974,0.0,0.0,97.65662,44.372368,0.0,0.0,98.16959,58.39732,92.4539,54.76752,95.46707,56.087585,93.66098,73.45542,100.0908,75.940025,79.91916,87.2495,98.58449,97.03727
walking (174).mp4,77.0,9.0,110.0,102.0,107.38813,18.037125,0.0,0.0,106.24844,16.54541,0.0,0.0,101.60277,17.36618,96.64219,26.906591,99.324295,28.877735,0.0,0.0,100.53464,44.66908,0.0,0.0,101.42164,58.489864,94.23714,54.958424,96.69293,56.338245,96.270874,73.05675,100.37781,76.45601,84.77656,87.03392,97.671234,96.89603
walking (174).mp4,82.0,8.0,112.0,101.0,109.7647,18.172153,0.0,0.0,108.87662,16.769497,0.0,0.0,104.366486,17.587646,98.01115,27.669062,102.38965,28.977238,0.0,0.0,102.2958,44.83519,0.0,0.0,105.17348,57.90703,97.71487,56.003246,99.4847,56.53488,102.04168,76.73085,100.61808,74.932594,96.587654,95.68359,88.09385,87.64711
walking (174).mp4,89.0,8.0,114.0,102.0,112.10465,18.252083,0.0,0.0,111.04358,16.72139,0.0,0.0,106.39741,17.51847,100.951866,27.317764,104.34867,28.776934,0.0,0.0,105.41909,43.87036,0.0,0.0,108.891624,56.1839,99.25368,54.06863,101.454155,55.18402,103.57993,72.52191,104.60303,74.707146,95.61605,90.16271,98.07737,95.06929
walking (174).mp4,94.0,8.0,117.0,103.0,114.269325,18.854294,0.0,0.0,113.216805,17.257313,0.0,0.0,108.26939,17.73309,103.22712,27.392546,106.51674,28.817366,0.0,0.0,109.20823,44.51254,0.0,0.0,113.91667,56.541214,102.998985,54.338463,104.67446,55.366676,107.62339,72.7081,105.666,74.93147,100.74354,92.39286,98.76248,95.38102
walking (174).mp4,94.0,9.0,121.0,102.0,0.0,0.0,0.0,0.0,115.7905,17.581806,0.0,0.0,111.42558,18.487442,106.24985,27.786684,108.78172,29.549093,0.0,0.0,111.03702,44.98204,0.0,0.0,117.257996,56.992588,105.680725,55.372314,106.70868,56.551445,107.57078,74.98007,105.792366,76.59291,103.29355,94.184265,100.004944,95.75417
walking (174).mp4,94.0,9.0,124.0,101.0,0.0,0.0,0.0,0.0,118.63704,17.668533,0.0,0.0,114.66156,18.6707,107.12033,27.212885,112.998695,29.567694,0.0,0.0,114.55451,44.61744,0.0,0.0,120.287,56.0391,106.150345,55.489025,111.01763,56.273613,104.81705,75.94626,114.905846,74.714294,99.31649,94.226326,112.991035,93.46556
walking (174).mp4,94.0,10.0,128.0,101.0,121.636696,20.369438,0.0,0.0,120.83234,18.630074,0.0,0.0,116.528564,19.502502,110.31922,28.635326,114.48951,30.381504,0.0,0.0,116.70957,45.574303,0.0,0.0,123.71094,56.143013,110.14044,56.036278,110.93215,57.26855,115.497955,75.16969,106.28222,77.00213,118.80718,92.63733,98.92068,95.12125
walking (174).mp4,94.0,11.0,132.0,102.0,124.35931,20.567337,0.0,0.0,123.54815,18.792168,0.0,0.0,119.30333,20.186333,112.78034,29.403551,117.44425,31.279425,0.0,0.0,119.74619,46.032726,0.0,0.0,126.34671,56.622623,111.36723,56.64273,112.226265,58.222034,117.75891,74.580795,106.977325,77.69286,123.237404,90.53706,99.16368,95.88343
walking (174).mp4,94.0,11.0,136.0,102.0,126.68768,21.383698,0.0,0.0,126.34424,19.687668,0.0,0.0,122.5292,20.97282,114.41954,29.554314,119.79723,31.828503,0.0,0.0,121.9634,47.005844,0.0,0.0,130.04921,56.846424,113.82316,56.891495,114.74887,58.79171,119.753296,74.714005,108.91536,78.33745,126.08461,90.31659,99.74537,96.02692
walking (174).mp4,95.0,12.0,136.0,101.0,129.35422,22.174313,0.0,0.0,128.71942,20.635872,0.0,0.0,124.805466,21.12481,117.20993,30.948635,121.83821,32.22457,0.0,0.0,125.261826,46.602165,0.0,0.0,131.42532,56.502,115.881256,58.023857,120.73339,58.50389,111.06713,77.5193,125.20451,77.32939,101.29925,94.209625,129.57515,93.59578
walking (174).mp4,97.0,12.0,138.0,101.0,131.53459,21.830902,0.0,0.0,130.98183,20.380714,0.0,0.0,126.85594,21.606152,120.21008,30.322529,124.32379,32.06404,0.0,0.0,126.83499,46.98359,0.0,0.0,134.05315,56.423557,119.82455,57.031822,120.75719,58.256336,123.99874,75.745575,116.92826,77.756874,124.62983,92.91851,106.048225,93.708725
walking (174).mp4,100.0,12.0,139.0,101.0,134.1034,22.626541,0.0,0.0,133.27641,21.131271,0.0,0.0,129.33786,21.663654,123.21098,30.95064,126.89252,32.67884,0.0,0.0,130.09682,47.520683,0.0,0.0,135.48209,57.675163,121.341484,57.49557,125.223854,58.110443,118.38181,76.96672,129.67421,76.40904,106.63742,91.44818,130.48203,93.474655
walking (174).mp4,102.0,12.0,139.0,101.0,0.0,0.0,0.0,0.0,135.7211,20.772171,0.0,0.0,131.7637,21.419868,123.26806,30.363464,129.948,31.97419,0.0,0.0,130.79482,47.55234,0.0,0.0,136.16806,58.916683,124.83788,57.204605,126.73403,58.781044,131.48228,74.99388,124.38667,77.07147,131.84503,93.316345,108.709045,90.840294
walking (174).mp4,106.0,12.0,141.0,100.0,0.0,0.0,0.0,0.0,137.41841,20.8298,0.0,0.0,133.4784,21.449463,126.24757,30.661192,131.6006,32.469868,0.0,0.0,133.69952,47.35263,0.0,0.0,138.26414,58.65572,125.86814,57.15185,128.94852,58.320587,130.06743,74.50951,130.15738,76.26633,121.03825,90.116806,121.31466,92.449524
walking (174).mp4,110.0,12.0,143.0,100.0,140.23741,21.301056,0.0,0.0,139.47142,19.951004,0.0,0.0,135.17944,20.762356,128.10326,30.082304,134.06747,31.218882,0.0,0.0,133.07343,46.292534,0.0,0.0,134.34737,59.26939,129.12404,57.567707,131.6862,58.37586,133.76875,76.01856,132.39897,76.28781,130.2123,94.22197,116.145195,88.59871
walking (174).mp4,115.0,12.0,144.0,100.0,0.0,0.0,0.0,0.0,141.06744,20.252083,0.0,0.0,137.53015,20.520557,129.64922,29.544088,136.534,31.109983,0.0,0.0,136.72356,46.683514,0.0,0.0,138.82303,59.9172,129.9161,57.56695,133.46724,58.560005,134.10745,76.46604,134.08684,76.91512,129.48027,93.57067,120.820244,89.602806
walking (174).mp4,121.0,12.0,146.0,100.0,144.00279,21.48582,0.0,0.0,143.26784,19.92112,0.0,0.0,139.6863,20.333107,131.9438,29.28422,138.63332,31.125963,0.0,0.0,138.97932,46.21598,0.0,0.0,141.19872,59.22933,131.29733,55.854156,135.82474,56.888283,135.37767,73.8367,138.22089,74.87085,128.16911,88.932884,130.53517,90.170425
walking (174).mp4,127.0,12.0,148.0,101.0,146.25171,21.582897,0.0,0.0,145.4017,19.950722,0.0,0.0,141.46475,20.36448,134.33546,29.565289,140.44656,31.542063,0.0,0.0,141.4647,46.753685,0.0,0.0,143.67798,59.806168,134.19113,56.60088,138.01387,57.79029,138.36053,76.31398,139.46906,77.6609,131.87439,92.478806,132.19801,93.35153
walking (174).mp4,128.0,12.0,151.0,101.0,148.16998,21.391075,0.0,0.0,147.28453,19.801403,0.0,0.0,143.13199,20.358822,135.80649,29.591486,142.56766,31.284084,0.0,0.0,143.25085,46.70997,0.0,0.0,145.92549,59.49497,136.02371,56.613277,140.77261,57.482544,136.12662,76.790276,143.68916,77.38786,131.41089,95.29079,136.63167,94.978226
walking (174).mp4,127.0,12.0,154.0,100.0,150.06982,22.29435,0.0,0.0,149.21542,20.727554,0.0,0.0,145.31828,21.180115,138.61496,29.839771,143.74223,31.52398,0.0,0.0,144.10835,47.128872,0.0,0.0,146.93097,60.03289,139.37436,56.64253,143.33377,57.59646,138.41925,76.36336,146.99481,77.51989,132.82138,94.35806,143.13881,95.15963
walking (175).mp4,128.0,17.0,156.0,104.0,139.87024,25.94386,141.0547,24.422394,0.0,0.0,145.45566,24.770832,0.0,0.0,148.74385,34.84371,143.11711,35.078712,149.98425,48.82009,142.70184,47.519028,147.86314,60.126877,136.54494,57.31559,143.3104,60.00373,140.91241,59.09336,138.19093,79.09531,139.87527,77.493416,137.78703,97.89499,149.71233,88.35703
walking (175).mp4,130.0,16.0,155.0,103.0,138.86334,24.95797,140.3431,23.240238,0.0,0.0,145.03668,23.910236,0.0,0.0,147.59337,34.92867,141.88046,35.000847,149.32639,48.903713,141.24161,48.21077,147.06302,60.038788,135.83646,57.246616,142.50533,60.143105,139.78772,59.369698,137.86588,78.35448,138.44041,77.25842,139.88536,94.95215,144.64355,90.41333
walking (175).mp4,128.0,16.0,152.0,103.0,137.42151,24.650146,138.70311,23.001854,0.0,0.0,143.24158,23.639732,0.0,0.0,146.53058,34.387703,140.78583,34.36388,146.97476,49.246773,140.30861,48.22133,142.91246,61.021805,134.27127,58.905766,141.39317,60.703644,138.19786,59.687164,137.04977,79.25659,135.9888,77.04622,138.85982,97.35408,142.11469,90.79355
walking (175).mp4,126.0,15.0,150.0,104.0,135.95705,23.827637,137.17409,22.219322,0.0,0.0,141.4971,22.94822,0.0,0.0,144.85835,33.53513,139.09105,33.724747,144.433,48.7755,138.41331,47.999176,139.65349,60.798813,132.58183,57.461514,140.30957,59.589394,136.8372,58.881554,136.29588,78.179665,134.4752,77.24422,138.27383,97.69198,139.0291,94.71064
walking (175).mp4,122.0,15.0,149.0,104.0,134.06444,24.079525,135.25557,22.409904,0.0,0.0,139.6376,23.117142,0.0,0.0,142.94809,34.039875,137.46259,33.73175,140.94507,49.234974,136.62653,47.41268,136.17305,60.301178,131.14864,56.55231,138.084,60.299515,134.26703,59.341736,135.2792,78.59699,129.64679,77.6824,137.62843,98.19894,134.38034,95.98108
walking (175).mp4,126.0,16.0,146.0,104.0,131.87465,25.298058,133.0373,23.703403,0.0,0.0,137.15332,23.541603,0.0,0.0,139.65259,33.182884,137.07748,33.164825,138.91763,47.322716,0.0,0.0,133.03322,58.85527,129.26465,57.211727,137.16971,59.538357,135.7214,58.976242,134.51633,79.32951,134.4877,79.19961,136.32715,98.898094,134.57521,98.42321
walking (175).mp4,112.0,14.0,144.0,104.0,129.78705,24.319988,130.71556,22.807175,0.0,0.0,135.06766,23.359524,0.0,0.0,138.8376,33.62338,133.96126,32.994442,136.28476,48.325058,131.94771,46.92727,129.42645,60.035908,127.51258,56.051758,134.84003,59.56681,130.36983,58.239155,134.47238,78.74524,122.86054,76.590935,136.62,98.98529,120.48548,96.21794
walking (175).mp4,106.0,15.0,142.0,104.0,128.08084,24.396301,128.97937,22.991722,0.0,0.0,132.6571,23.103497,0.0,0.0,135.13692,32.78345,133.92824,32.735847,133.54474,47.135788,131.98123,47.01155,127.675026,58.577995,0.0,0.0,131.96748,59.474556,131.42628,58.872307,127.84646,78.40144,128.4077,78.6957,127.03394,98.12305,127.13984,97.98177
walking (175).mp4,101.0,15.0,141.0,104.0,126.377426,24.074009,127.26921,22.843369,0.0,0.0,130.90839,22.936764,0.0,0.0,133.30428,33.299717,132.74843,32.86366,131.30324,47.070564,130.00937,46.56156,125.234726,58.734875,0.0,0.0,128.24138,60.193398,130.58742,59.57672,118.56679,78.33654,134.08852,79.84889,111.58121,95.02802,137.2909,99.071365
walking (175).mp4,98.0,16.0,141.0,103.0,123.66391,24.384872,124.56096,23.133968,0.0,0.0,128.27597,23.13961,0.0,0.0,131.13535,33.364838,130.45235,32.756428,128.85756,47.675728,0.0,0.0,122.17611,58.006702,0.0,0.0,125.894585,60.014793,128.29597,59.373665,116.03478,78.54083,132.01494,80.035614,109.33602,95.085434,137.77841,98.98088
walking (175).mp4,98.0,16.0,140.0,104.0,0.0,0.0,122.191666,22.987213,0.0,0.0,125.65578,23.050652,0.0,0.0,128.56602,32.996277,128.14275,32.823788,127.41728,47.02136,0.0,0.0,120.333176,58.02973,0.0,0.0,123.40054,60.42404,126.05732,59.75531,112.95033,79.78894,130.46254,80.07388,108.3459,97.56898,137.40314,98.752304
walking (175).mp4,98.0,15.0,140.0,103.0,118.79753,24.115349,119.814415,22.730831,0.0,0.0,123.174484,22.899426,0.0,0.0,126.056435,32.71467,124.919846,32.987164,124.930336,46.99139,0.0,0.0,118.88988,58.332664,0.0,0.0,121.95219,59.45117,123.97896,59.20793,111.705986,78.08011,127.30847,79.57915,108.04606,96.95014,136.40791,97.79787
walking (175).mp4,98.0,15.0,140.0,104.0,115.95017,24.079391,117.059105,22.68715,0.0,0.0,120.86748,23.024155,0.0,0.0,123.928215,32.7583,121.928,32.99252,122.53147,47.271984,0.0,0.0,117.12418,57.716103,0.0,0.0,119.385315,59.519684,120.55206,59.22445,109.41675,78.36184,123.786194,79.47757,106.575584,98.254776,134.72505,97.26262
walking (175).mp4,97.0,14.0,137.0,102.0,112.90828,24.013351,114.087906,22.445518,0.0,0.0,118.16677,22.65255,0.0,0.0,121.37705,32.35524,118.827866,33.417534,120.113045,46.65639,118.029785,46.295788,114.86393,58.04319,0.0,0.0,117.86023,59.2041,118.28934,59.286835,107.536285,78.01045,118.38059,79.651825,107.03181,97.687805,131.05261,94.632416
walking (175).mp4,97.0,15.0,134.0,102.0,109.80018,24.038242,110.98453,22.384384,0.0,0.0,115.18688,22.121082,0.0,0.0,119.053856,31.661106,115.58928,32.66881,118.74589,46.695007,115.388176,46.629982,113.98679,58.59132,109.5865,57.602566,115.74823,59.360245,115.189125,59.192474,106.43923,79.75234,114.47184,79.68454,107.82893,97.274666,127.96292,92.69057
walking (175).mp4,97.0,13.0,129.0,102.0,106.68819,23.405449,107.943634,21.846802,0.0,0.0,112.5142,21.802105,0.0,0.0,117.07879,31.411541,111.99202,32.063156,117.92111,45.529022,112.728455,45.168236,113.51244,58.46237,108.94928,56.957443,113.72032,59.19491,111.67558,58.788773,106.11458,80.517525,111.695625,79.32054,107.341644,97.64968,124.02642,92.05292
walking (175).mp4,97.0,13.0,125.0,101.0,104.792595,23.217754,105.8283,21.58957,0.0,0.0,110.94466,21.303162,0.0,0.0,115.94887,31.164482,110.25632,31.635654,116.5423,45.43434,110.82385,45.205795,111.99799,59.225838,105.949165,57.595642,111.972786,58.692383,109.461464,57.932446,104.81047,77.91034,106.56631,76.99697,106.7701,97.27328,118.61342,91.94996
walking (175).mp4,97.0,12.0,121.0,101.0,103.34903,22.56163,104.38797,20.858665,0.0,0.0,109.332886,21.091,0.0,0.0,113.32482,31.099045,109.55534,31.328056,113.842804,46.635906,109.598946,45.19776,111.98974,58.987823,103.835556,55.576927,109.410736,59.22487,107.78082,58.682156,102.98183,77.875244,105.09616,78.06681,108.12726,97.073364,115.34325,93.59944
walking (175).mp4,95.0,12.0,118.0,104.0,101.38489,22.047813,102.32886,20.355389,0.0,0.0,107.1192,20.824326,0.0,0.0,111.24451,30.621353,107.88683,31.012115,112.99119,46.028023,106.26805,45.578773,109.95509,58.74072,101.2295,56.572502,107.149605,58.365486,105.49173,57.9527,100.34102,76.74173,103.65264,77.58032,107.73091,95.6168,107.131165,96.837944
